elements_number,y_component_number,vector_length,temporary_size,vector_recompute,load_overlap,threads_number,lws_y,time_per_pixel
16,4,1,2,true,true,32,16,1.2657000404016053e-09
18,6,1,4,true,false,1024,2,2.0466482328052217e-10
24,6,8,4,true,false,32,1,2.467887436895571e-10
5,5,2,4,true,false,512,256,3.203815900525046e-09
9,3,16,4,true,true,32,16,4.436627950997547e-09
8,2,4,2,true,true,1024,256,9.110337560499021e-10
9,3,4,2,true,false,256,1,2.2269463620933095e-10
12,4,1,2,true,false,512,32,2.732534665683024e-10
12,3,4,4,true,false,512,16,1.828063483466627e-10
2,1,8,2,true,false,1024,512,6.861451484817134e-09
8,4,4,2,true,false,512,32,4.0716534991696096e-10
12,4,4,2,true,false,256,2,2.0490907597962724e-10
6,3,8,4,true,false,256,1,4.3038999045666207e-10
6,2,16,2,true,true,128,2,6.068412161403594e-10
2,2,8,2,true,false,1024,4,1.1130113521271405e-09
15,5,2,2,true,false,256,64,8.866463687268962e-10
6,6,4,4,true,true,256,64,2.541360106624715e-09
6,6,4,4,true,false,64,16,2.3378069841678322e-09
8,2,1,4,true,true,128,16,4.6150875129316175e-10
4,4,1,4,true,false,1024,16,1.2941581237826992e-10
8,4,2,4,true,false,512,2,1.5060106549408156e-10
16,4,1,2,true,true,128,128,2.660367166703488e-09
9,3,16,4,true,true,128,2,5.376032227587618e-10
12,6,8,4,true,true,64,32,3.757220429563641e-09
8,4,8,4,true,false,256,256,8.264292274778905e-09
9,3,16,2,true,false,512,128,2.7361444388097102e-09
12,4,16,2,true,true,256,32,1.2853554365387795e-09
1,1,4,4,true,false,1024,64,1.2907857387980572e-09
18,6,4,4,true,true,512,128,9.389118095394819e-10
9,3,2,2,true,false,1024,4,2.759698937131913e-10
5,5,1,4,true,true,64,2,1.3815716721122043e-10
15,5,1,4,true,true,128,8,2.514230295503446e-10
9,3,16,2,true,true,256,64,2.396747338090883e-09
9,3,2,4,true,true,1024,1024,4.708209188412391e-09
8,2,16,4,true,false,128,8,7.043318647587353e-10
5,5,4,4,true,true,256,256,1.0745651332932316e-08
12,6,8,2,true,false,64,32,3.737949840811828e-09
6,2,2,4,true,false,1024,256,1.2129945946568336e-09
3,3,8,2,true,false,1024,8,9.49327523060377e-10
18,6,8,2,true,true,256,8,2.781400007987586e-10
6,6,1,2,true,false,512,4,1.2301931064526856e-10
12,3,4,4,true,false,64,64,2.794762469427656e-09
9,3,2,4,true,false,1024,4,2.7072398067751466e-10
8,2,8,2,true,false,512,128,1.2740954143663682e-09
12,6,4,2,true,true,1024,4,2.55076453989076e-10
10,5,2,4,true,false,256,64,7.44872328736289e-10
20,5,4,2,true,false,32,16,1.2004238923373153e-09
18,6,2,2,true,false,1024,4,2.2206001853656402e-10
8,2,16,2,true,true,64,4,6.947379023338084e-10
10,5,2,2,true,false,256,4,1.4378321221538146e-10
12,3,2,4,true,false,1024,1024,3.53511540096939e-09
12,3,1,2,true,true,256,16,2.391923261287959e-10
4,4,4,2,true,true,1024,32,4.979862806121118e-10
12,6,4,4,true,true,256,256,5.428341744494331e-09
12,6,2,2,true,false,128,2,1.3815924003718858e-10
12,4,4,2,true,false,32,8,8.905974382649766e-10
6,2,4,4,true,true,128,32,1.1212173158756448e-09
20,5,2,2,true,true,1024,1,2.0567357752558923e-10
6,3,4,2,true,false,256,16,4.387949886807485e-10
18,6,8,4,true,true,32,8,1.2156652505883857e-09
18,6,2,2,true,false,256,64,8.878266703116059e-10
8,2,2,4,true,false,64,8,4.5947690515384475e-10
12,4,4,4,true,true,256,1,2.089114423600434e-10
8,2,2,2,true,false,1024,32,2.5600730821557924e-10
8,2,8,2,true,true,512,8,3.1193328554620817e-10
6,6,2,2,true,true,256,8,2.4810329222859267e-10
9,3,8,4,true,true,512,8,3.2793181367416895e-10
10,5,1,4,true,false,64,2,1.472684933900819e-10
2,2,1,2,true,true,1024,1024,3.955415745098453e-09
20,5,1,2,true,false,256,64,6.665824693741186e-10
15,5,16,2,true,false,32,1,5.816986520257543e-10
24,6,4,4,true,false,64,16,6.189705551681988e-10
12,3,8,4,true,false,32,32,3.93934940189573e-09
20,5,16,2,true,false,256,1,4.880626343466956e-10
20,5,16,2,true,false,64,16,1.6221250976082604e-09
24,6,16,4,true,true,256,128,3.6692584464281135e-09
20,5,1,4,true,true,128,4,1.5326212149395054e-10
10,5,1,2,true,true,256,128,1.5118554789537653e-09
12,6,8,4,true,false,512,2,4.876722707111844e-10
12,3,2,4,true,true,128,8,2.3699673509883923e-10
12,3,4,2,true,true,512,32,2.4012585298160736e-10
6,2,8,4,true,true,64,8,9.182983728183039e-10
4,1,2,4,true,false,1024,8,3.1266875688547503e-10
18,6,8,4,true,false,128,4,2.761637464428583e-10
1,1,1,4,true,false,1024,2,2.4555596833734703e-10
8,2,8,4,true,false,64,16,1.264607430739133e-09
6,6,4,4,true,true,512,4,3.9268399182135655e-10
10,5,2,4,true,false,64,2,1.4533399023796298e-10
12,6,8,4,true,false,256,32,1.0168273441748476e-09
12,4,2,2,true,true,128,64,1.7133001036804544e-09
15,5,16,2,true,true,512,512,1.1997394348857161e-08
5,5,4,2,true,false,512,2,4.1382030013148007e-10
20,5,4,4,true,false,512,1,1.7138635525262118e-10
6,6,16,4,true,false,32,8,5.663043266614426e-09
12,3,1,4,true,true,64,16,7.241562648092033e-10
16,4,4,4,true,true,256,8,1.6107125160581707e-10
24,6,16,2,true,false,128,8,5.66823692428592e-10
6,6,4,4,true,true,32,4,1.2196953837166874e-09
10,5,4,2,true,false,128,8,3.735331824293935e-10
12,6,4,4,true,true,32,2,4.1179065842082807e-10
24,6,2,4,true,false,1024,32,1.9649140018578869e-10
15,5,2,4,true,false,32,4,4.788354441358962e-10
9,3,1,2,true,false,128,16,4.722276951111129e-10
9,3,4,4,true,false,64,16,9.675312672239442e-10
6,6,8,2,true,true,512,1,6.535769249880456e-10
8,4,1,2,true,true,128,64,1.4621025960678524e-09
10,5,2,4,true,false,64,4,2.1911173712347001e-10
12,6,4,4,true,false,32,4,6.359899471637997e-10
24,6,16,4,true,true,64,2,4.480262985419713e-10
4,1,4,2,true,true,1024,512,2.346090770090072e-09
12,4,16,2,true,true,256,4,6.757494094350335e-10
18,6,4,4,true,false,64,32,1.6506024504547814e-09
6,6,16,4,true,true,64,64,2.6982756745292444e-08
8,4,2,4,true,false,128,32,7.512387950680697e-10
9,3,1,4,true,true,32,4,4.876814517236811e-10
12,3,1,2,true,false,1024,32,2.2151486279171377e-10
24,6,4,2,true,false,512,64,3.7668412726681936e-10
15,5,8,4,true,false,256,16,4.249552496070927e-10
6,3,2,4,true,false,256,32,4.4601060629251686e-10
12,6,8,4,true,false,256,8,3.5997667642967644e-10
5,5,8,2,true,false,128,16,1.857535552533505e-09
12,4,1,2,true,true,512,256,1.6417870521850194e-09
12,3,2,2,true,false,1024,1,2.3262154807580617e-10
16,4,8,2,true,true,128,128,4.034927623326761e-09
24,6,2,4,true,true,512,32,2.1060704405688258e-10
15,5,2,4,true,false,128,4,1.9380582272929227e-10
8,4,4,4,true,true,64,1,2.826140732734776e-10
18,6,4,2,true,false,1024,8,2.238822805121631e-10
16,4,4,2,true,false,256,8,1.608441358263243e-10
6,2,1,4,true,false,32,16,1.88294497774654e-09
15,5,8,2,true,false,512,64,7.652368157975447e-10
12,6,1,4,true,true,128,2,1.3900991468774353e-10
2,1,1,2,true,false,1024,2,2.6656049548848354e-10
8,4,8,4,true,false,128,32,1.9153877339098846e-09
12,6,16,4,true,false,32,8,2.9172199168790033e-09
6,3,8,2,true,true,1024,16,4.719504177942124e-10
20,5,16,4,true,true,64,16,1.6152655528971353e-09
12,4,4,4,true,true,512,64,5.112661955465493e-10
24,6,4,4,true,true,128,32,6.221771606733594e-10
12,3,2,2,true,false,64,64,2.793612386114567e-09
3,3,4,2,true,true,1024,32,5.408505397389951e-10
15,5,4,4,true,true,64,32,1.6500170354698772e-09
16,4,1,2,true,false,1024,128,4.057348603554154e-10
9,3,8,4,true,true,256,32,7.900469969053278e-10
6,2,1,2,true,false,512,512,3.762207103516428e-09
1,1,2,4,true,true,1024,2,4.594517566477389e-10
9,3,2,4,true,false,512,8,2.2967920153902095e-10
18,6,16,4,true,true,64,64,8.995662839969332e-09
12,3,1,4,true,true,512,128,7.682413090184867e-10
24,6,8,2,true,false,256,256,4.306814853111198e-09
20,5,16,4,true,false,256,64,1.774430296746228e-09
9,3,1,2,true,false,128,32,8.543619511124288e-10
16,4,16,2,true,true,32,16,3.096394590603985e-09
16,4,2,4,true,true,128,64,1.2972142515800227e-09
12,4,4,4,true,true,32,1,2.384481710130073e-10
4,2,8,4,true,false,1024,256,2.6222203842520476e-09
16,4,1,4,true,false,128,1,1.5884693683000566e-10
24,6,2,2,true,false,1024,64,2.62212205144276e-10
6,3,16,2,true,true,512,32,1.0827487037749657e-09
8,2,4,4,true,true,64,32,1.631365375144448e-09
15,5,4,2,true,false,512,2,1.9384620449142515e-10
6,2,8,2,true,false,128,64,3.1202099187302695e-09
9,3,1,4,true,true,1024,256,9.656834876035874e-10
12,3,2,4,true,false,64,32,1.4239937730837676e-09
16,4,2,4,true,true,512,128,7.171323080898618e-10
12,6,2,2,true,true,256,256,3.122616899620467e-09
24,6,8,2,true,true,256,256,4.2560998661014335e-09
5,5,16,2,true,false,512,64,3.6903521527574728e-09
9,3,4,4,true,false,128,1,2.264674827837017e-10
15,5,1,4,true,true,512,128,8.171715585268344e-10
9,3,8,2,true,false,32,1,3.7434043457446794e-10
18,6,1,4,true,true,256,2,1.6434162343191526e-10
12,3,2,2,true,false,512,512,2.9681427418571175e-09
12,3,4,2,true,true,64,16,7.263056933319389e-10
6,6,2,4,true,true,32,32,5.3252964768010554e-09
12,3,2,2,true,true,1024,1024,3.5310927113946223e-09
16,4,2,4,true,true,128,8,2.192571050730085e-10
6,3,2,2,true,true,128,8,2.500782493159245e-10
6,2,16,4,true,true,512,256,5.4189714644451316e-09
6,3,4,2,true,false,256,8,2.844128329405376e-10
8,4,4,4,true,true,64,4,4.033212321819129e-10
12,4,2,2,true,false,128,4,2.0535012229165858e-10
6,6,2,2,true,false,1024,32,2.8483164361692566e-10
12,3,16,4,true,true,512,128,1.9751075149472925e-09
12,3,16,4,true,false,128,64,3.439729537480016e-09
6,2,2,4,true,false,64,1,2.7442222791918946e-10
12,3,4,2,true,false,512,8,1.7827448183509377e-10
12,4,4,2,true,false,1024,64,3.4512236914743074e-10
12,3,8,4,true,false,512,32,3.753762368819854e-10
4,2,1,4,true,false,1024,1,2.0261813527341037e-10
6,6,2,2,true,false,1024,64,4.976738393637583e-10
6,2,1,2,true,false,128,64,1.8829425745847414e-09
9,3,8,4,true,false,512,32,4.956173643313248e-10
16,4,16,4,true,false,256,256,7.540933839931821e-09
8,2,4,2,true,true,512,1,2.3173048583984087e-10
16,4,4,2,true,false,1024,128,4.047689693028309e-10
2,1,16,2,true,false,1024,64,1.7762701141614716e-09
6,6,1,4,true,false,1024,1,1.2537399570264678e-10
9,3,1,2,true,true,512,2,2.0188134729734086e-10
20,5,16,2,true,false,512,64,1.061459421890381e-09
8,4,2,4,true,false,32,32,2.8385886717896357e-09
3,3,4,2,true,false,1024,128,1.673490169826049e-09
8,4,1,4,true,true,256,64,7.630896988903029e-10
12,3,16,4,true,false,256,256,7.204504448138588e-09
12,3,8,4,true,false,128,1,2.6002804198255567e-10
6,3,8,2,true,true,128,2,3.9997922772758284e-10
6,6,16,2,true,true,32,4,3.065455463140764e-09
12,4,1,4,true,false,32,16,1.4692294566312747e-09
12,4,2,4,true,false,128,128,3.5310793163084832e-09
10,5,16,4,true,true,256,4,8.410513346853772e-10
12,4,4,4,true,false,64,8,4.984764036220116e-10
12,3,4,2,true,true,512,2,1.8576261516476446e-10
4,4,1,4,true,true,1024,256,8.739863058968475e-10
15,5,1,2,true,false,128,2,1.7582197780498724e-10
4,1,8,4,true,false,1024,8,5.400113165555657e-10
10,5,2,4,true,true,64,64,3.1288568603424494e-09
12,3,8,2,true,false,1024,256,1.283475155072127e-09
15,5,2,4,true,true,64,4,2.888907516942769e-10
16,4,1,2,true,true,128,4,1.593054056147556e-10
6,2,4,4,true,true,256,16,3.8167013016203894e-10
16,4,4,4,true,true,256,1,1.651712394805024e-10
8,2,16,2,true,false,512,512,8.08972705311258e-09
2,2,16,2,true,false,1024,4,1.8323829419039106e-09
18,6,4,2,true,false,128,8,2.7098674319245153e-10
2,1,8,2,true,true,1024,1024,1.3728618646346828e-08
12,3,4,4,true,true,256,256,2.838173227963726e-09
18,6,1,2,true,false,32,4,4.0658566388732184e-10
4,4,4,4,true,false,1024,32,4.943368436078301e-10
16,4,1,2,true,true,128,32,6.621362111064397e-10
4,2,1,2,true,true,1024,4,1.7990544523856709e-10
12,6,2,2,true,false,128,128,2.9903548422350137e-09
10,5,4,2,true,false,512,16,2.448125706398251e-10
20,5,2,2,true,false,512,1,1.6776509219643458e-10
18,6,4,2,true,true,512,8,1.9559026323414903e-10
12,3,8,2,true,false,128,64,2.0674364859055423e-09
6,6,2,4,true,false,256,4,2.5536674133085996e-10
18,6,8,4,true,true,256,4,3.0095605614820607e-10
6,2,8,2,true,false,1024,32,4.4902610864231826e-10
6,3,1,2,true,true,128,1,1.6212360596456793e-10
12,3,4,2,true,false,256,4,1.746849703533424e-10
6,6,4,2,true,true,256,64,2.5523322090773252e-09
6,3,4,2,true,true,64,8,7.520306661959403e-10
6,3,1,2,true,true,32,2,2.8744348984945285e-10
24,6,4,4,true,true,1024,4,1.8891151579611104e-10
18,6,2,4,true,false,1024,64,3.5112584998165394e-10
4,2,4,2,true,false,1024,4,3.612182969513358e-10
5,5,2,4,true,true,64,32,2.802210634908121e-09
16,4,16,2,true,false,128,2,4.2173650260130115e-10
6,2,4,2,true,true,512,4,2.580306137437719e-10
12,4,8,2,true,true,512,8,3.1986329377834896e-10
6,6,2,2,true,false,32,1,3.294567646636161e-10
12,3,16,2,true,false,512,64,1.1248405495075372e-09
3,1,1,2,true,true,1024,1024,5.394593605808993e-09
6,6,1,4,true,true,512,512,3.2118529447451068e-09
8,4,2,4,true,true,64,64,3.098540414887126e-09
20,5,16,4,true,false,64,4,5.900060905966298e-10
16,4,4,4,true,true,64,16,6.702231716041144e-10
2,1,4,4,true,true,1024,1,5.017961420531046e-10
15,5,4,2,true,true,1024,1024,4.79839752542223e-09
6,6,4,2,true,false,512,32,7.132060661352232e-10
24,6,2,2,true,true,256,8,1.4879670134292496e-10
4,1,1,2,true,false,1024,1024,4.593559652576811e-09
18,6,8,4,true,false,256,64,1.3723057931391195e-09
6,3,2,4,true,true,128,32,8.180335939202068e-10
24,6,8,2,true,false,256,64,1.0460436108246027e-09
20,5,8,2,true,true,512,16,2.600405696987078e-10
9,3,16,2,true,true,512,64,1.3433545969684434e-09
2,2,1,2,true,false,1024,64,2.9257728592944644e-10
6,2,1,2,true,false,256,256,3.6957466600310265e-09
15,5,16,4,true,true,64,4,7.241400734483326e-10
5,5,2,2,true,true,512,256,3.1757712945378304e-09
9,3,4,4,true,true,128,2,2.291801081064878e-10
10,5,4,4,true,false,1024,256,1.5824153104780787e-09
5,5,1,4,true,false,128,16,3.6034930564572646e-10
12,6,2,4,true,true,64,1,1.3834747423502465e-10
18,6,8,2,true,false,128,32,1.2667547486147856e-09
12,4,1,4,true,false,32,1,2.1322183629661488e-10
15,5,2,2,true,true,512,8,2.0490245034363178e-10
8,4,1,4,true,true,32,16,1.4411546730462622e-09
5,5,1,2,true,true,512,512,3.238891518915864e-09
20,5,1,2,true,true,64,2,1.5251344786203377e-10
2,2,2,4,true,false,1024,64,5.502317189848824e-10
6,2,1,2,true,true,256,128,1.881106677215714e-09
15,5,1,2,true,true,64,4,2.5658837505921997e-10
5,5,4,4,true,false,1024,1,5.569450772780435e-10
6,2,1,4,true,true,32,16,1.8852938382828516e-09
6,6,1,4,true,true,1024,1,1.2966728201842263e-10
20,5,8,4,true,false,64,16,9.79065084269514e-10
16,4,16,4,true,false,32,8,1.6702405419382611e-09
15,5,1,2,true,true,1024,1024,4.144650442826519e-09
8,4,1,4,true,false,64,16,7.560412965169266e-10
12,3,16,4,true,true,64,4,6.785507792200023e-10
12,6,4,4,true,true,32,32,4.629458868634607e-09
12,6,4,4,true,false,1024,64,4.5223654161397214e-10
12,3,2,2,true,true,128,2,1.7456657833318905e-10
24,6,8,4,true,false,64,16,9.535893391045958e-10
6,3,2,4,true,false,128,64,1.5857639527347316e-09
4,4,4,4,true,true,1024,1,5.91189909791565e-10
20,5,8,2,true,false,512,16,2.6055570169296135e-10
10,5,2,2,true,false,512,512,3.23505528109923e-09
24,6,2,2,true,false,128,2,1.4314575901702785e-10
6,3,4,4,true,false,128,32,1.405091463193283e-09
12,4,1,2,true,true,128,4,1.8368658571829854e-10
12,6,8,2,true,true,128,64,3.875459694864554e-09
12,6,16,4,true,true,64,16,3.0041786897995204e-09
15,5,1,2,true,false,256,2,1.7194218150204604e-10
20,5,8,2,true,true,64,64,4.114748883877256e-09
1,1,16,2,true,true,1024,512,2.2020835310248676e-08
6,2,8,4,true,false,32,1,4.386603397413803e-10
10,5,2,2,true,false,512,256,1.6136140625459406e-09
6,2,8,2,true,true,128,128,6.11249849322241e-09
12,6,2,4,true,true,1024,32,1.709986048602841e-10
24,6,4,4,true,true,512,16,1.5324140247975584e-10
16,4,8,2,true,false,1024,4,3.1411522057653207e-10
6,2,2,4,true,false,512,32,3.779821197057782e-10
6,3,2,2,true,false,32,2,2.8474817897012434e-10
15,5,2,2,true,false,512,512,3.739644097176844e-09
6,2,1,4,true,true,256,64,1.001827065936132e-09
6,2,8,4,true,false,128,8,5.515584833333952e-10
2,1,1,2,true,false,1024,64,4.141758572333138e-10
1,1,16,2,true,false,1024,8,2.6488016479850446e-09
24,6,1,2,true,false,1024,16,1.836324910743249e-10
16,4,2,4,true,false,512,256,1.446675361096972e-09
6,6,2,2,true,true,512,512,6.5860337270010796e-09
6,6,1,2,true,false,256,1,1.182020327105456e-10
12,6,1,4,true,false,512,128,7.922982288260951e-10
8,2,8,4,true,true,1024,256,1.3633424822218469e-09
9,3,8,4,true,false,32,8,1.440569533787236e-09
24,6,4,2,true,true,1024,512,1.7236550821866464e-09
24,6,8,2,true,false,512,8,3.003277146538596e-10
18,6,4,4,true,true,1024,4,2.234110035314229e-10
12,4,4,4,true,true,32,16,1.6679984554034403e-09
9,3,8,2,true,false,32,8,1.4297164500338946e-09
8,4,4,4,true,true,32,2,4.2859035628696905e-10
10,5,8,2,true,false,32,1,4.4423808341880074e-10
3,1,8,2,true,false,1024,4,6.489876659972215e-10
8,4,8,2,true,false,256,32,1.0488927208164688e-09
10,5,1,2,true,true,512,1,1.494577159847084e-10
6,2,4,2,true,true,512,2,2.585477135035318e-10
18,6,2,2,true,true,32,16,1.5156818391253123e-09
12,3,4,2,true,false,1024,256,8.357197199819272e-10
12,4,2,4,true,true,256,8,2.0952611656237979e-10
6,2,1,4,true,true,64,32,1.9023979767634913e-09
12,4,8,4,true,false,256,16,4.456673632814022e-10
8,2,4,4,true,true,256,128,1.6222212448164212e-09
10,5,1,4,true,true,128,8,2.2086139503965128e-10
6,6,4,2,true,true,64,32,4.8482256501708175e-09
16,4,1,4,true,false,32,16,1.268903306555404e-09
20,5,2,4,true,true,256,64,6.679731867372514e-10
12,4,4,2,true,false,128,2,2.0770515329813413e-10
6,2,8,4,true,true,128,64,3.130477788108383e-09
12,4,8,2,true,false,256,2,3.0459490407430674e-10
4,4,8,2,true,false,1024,2,8.731912936666016e-10
1,1,4,2,true,true,1024,16,7.764611598109277e-10
24,6,16,4,true,false,128,1,4.4315868294934655e-10
16,4,1,4,true,true,32,2,2.2671808755162587e-10
12,4,4,2,true,true,512,512,3.7953928734554215e-09
6,6,4,2,true,true,256,8,4.070844456089809e-10
16,4,1,2,true,false,32,16,1.2655254037372798e-09
6,2,16,2,true,true,128,16,1.4780684177731312e-09
15,5,4,4,true,true,512,2,1.9490931684965027e-10
6,3,16,2,true,false,512,1,1.0129581530814809e-09
12,3,1,2,true,false,256,2,1.738353278135609e-10
6,2,4,2,true,true,1024,512,2.4184464778321826e-09
12,6,16,4,true,true,128,8,1.01801774177715e-09
8,4,4,4,true,false,256,4,2.609083216350748e-10
12,6,2,2,true,false,64,32,1.403168184005594e-09
8,2,4,4,true,false,128,128,3.122219525996408e-09
8,2,4,2,true,false,64,1,2.064148984186275e-10
20,5,1,2,true,true,64,32,1.2500320619408082e-09
12,3,2,2,true,false,32,8,7.231890705945713e-10
16,4,2,4,true,true,32,16,1.2722423703559285e-09
24,6,8,4,true,true,128,16,5.112112446910869e-10
12,3,1,2,true,true,256,128,1.4260261523356579e-09
12,4,2,4,true,true,1024,4,2.4773753979391133e-10
12,4,4,2,true,false,64,8,5.020232140656619e-10
12,3,2,2,true,true,128,32,7.20251649837494e-10
12,4,16,2,true,false,512,512,1.1355326828726565e-08
6,3,16,4,true,false,32,2,1.1617349261863238e-09
9,3,1,2,true,false,512,256,1.7189710694740779e-09
16,4,1,2,true,true,1024,1,2.1412714546395117e-10
12,3,4,2,true,false,64,64,2.7915341466970602e-09
18,6,16,4,true,true,128,8,7.322096696121296e-10
5,5,2,2,true,true,256,4,2.627663760583853e-10
18,6,2,4,true,false,64,2,1.868410292266824e-10
9,3,2,2,true,false,32,8,9.74603861524333e-10
9,3,4,4,true,true,256,256,3.775314125091715e-09
2,1,1,2,true,true,1024,128,7.48014974423084e-10
12,3,2,4,true,false,128,4,1.768721858851487e-10
18,6,8,2,true,true,256,128,2.752530992681717e-09
4,1,4,4,true,false,1024,256,1.2124018132297396e-09
16,4,1,4,true,true,64,32,1.3121404143726057e-09
4,2,2,4,true,false,1024,1,2.0236972439140472e-10
12,3,1,2,true,true,256,256,2.8289075649951636e-09
9,3,16,2,true,false,256,2,5.570912887474573e-10
8,4,4,4,true,false,1024,8,2.8778202335892737e-10
15,5,8,2,true,true,32,32,4.7713952721912305e-09
8,2,16,4,true,false,256,4,5.093933358034449e-10
4,4,8,2,true,false,1024,1,9.117001639709575e-10
12,4,16,2,true,true,128,8,7.465818312163966e-10
12,4,1,4,true,true,128,16,4.395874791874145e-10
10,5,8,2,true,true,128,1,3.566013003838484e-10
24,6,2,4,true,false,128,64,1.2846722749014656e-09
24,6,1,4,true,true,64,4,1.9586952556120826e-10
15,5,4,4,true,false,1024,8,2.3630216177095885e-10
12,6,2,4,true,true,1024,2,1.578152988843241e-10
8,2,1,4,true,false,1024,2,2.7061556616764085e-10
12,6,4,4,true,true,256,8,2.3199975920541298e-10
12,6,4,2,true,true,32,16,2.244739848296886e-09
